17.11555733 -0.35905980
17.15357078 -0.40059814
17.19158424 -0.43337774
17.22959769 -0.45690270
17.26761114 -0.47087316
17.30562460 -0.47518775
17.34363805 -0.46994194
17.38165150 -0.45542240
17.41966496 -0.43209760
17.45767841 -0.40060483
17.49569186 -0.36173404
17.53370532 -0.31640884
17.57171877 -0.26566520
17.60973222 -0.21062816
17.64774567 -0.15248731
17.68575913 -0.09247127
17.72377258 -0.03182209
17.76178603 0.02823038
17.79979949 0.08649313
17.83781294 0.14183349
17.87582639 0.19320096
17.91383985 0.23964680
17.95185330 0.28034124
17.98986675 0.31458786
18.02788021 0.34183500
18.06589366 0.36168387
18.10390711 0.37389351
18.14192057 0.37838227
18.17993402 0.37522616
18.21794747 0.36465388
18.25596093 0.34703889
18.29397438 0.32288874
18.33198783 0.29283181
18.37000129 0.25760191
18.40801474 0.21802109
18.44602819 0.17498094
18.48404165 0.12942298
18.52205510 0.08231843
18.56006855 0.03464777
18.59808201 -0.01261936
18.63609546 -0.05854355
18.67410891 -0.10223411
18.71212237 -0.14286599
18.75013582 -0.17969499
18.78814927 -0.21207108
18.82616273 -0.23944934
18.86417618 -0.26139860
18.90218963 -0.27760751
18.94020309 -0.28788803
18.97821654 -0.29217632
19.01622999 -0.29053108
19.05424345 -0.28312937
19.09225690 -0.27026023
19.13027035 -0.25231602
19.16828381 -0.22978198
19.20629726 -0.20322409
19.24431071 -0.17327555
19.28232416 -0.14062231
19.32033762 -0.10598778
19.35835107 -0.07011725
19.39636452 -0.03376215
19.43437798 0.00233537
19.47239143 0.03745721
19.51040488 0.07092338
19.54841834 0.10210482
19.58643179 0.13043481
19.62444524 0.15541895
19.66245870 0.17664331
19.70047215 0.19378070
19.73848560 0.20659511
19.77649906 0.21494406
19.81451251 0.21877906
19.85252596 0.21814408
19.89053942 0.21317220
19.92855287 0.20408051
19.96656632 0.19116349
20.00457978 0.17478484
20.04259323 0.15536834
20.08060668 0.13338748
20.11862014 0.10935455
20.15663359 0.08380916
20.19464704 0.05730650
20.23266050 0.03040563
20.27067395 0.00365802
20.30868740 -0.02240345
20.34670086 -0.04727480
20.38471431 -0.07049037
20.42272776 -0.09163121
20.46074122 -0.11033226
20.49875467 -0.12628822
20.53676812 -0.13925807
20.57478158 -0.14906809
20.61279503 -0.15561346
20.65080848 -0.15885840
20.68882194 -0.15883486
20.72683539 -0.15563991
20.76484884 -0.14943184
20.80286230 -0.14042516
20.84087575 -0.12888453
20.87888920 -0.11511794
20.91690266 -0.09946911
20.95491611 -0.08230946
20.99292956 -0.06402973
21.03094301 -0.04503141
21.06895647 -0.02571829
21.10696992 -0.00648818
21.14498337 0.01227501
21.18299683 0.03020868
21.22101028 0.04697818
21.25902373 0.06228282
21.29703719 0.07586090
21.33505064 0.08749383
21.37306409 0.09700920
21.41107755 0.10428288
21.44909100 0.10923998
21.48710445 0.11185485
21.52511791 0.11215002
