t_code_units,ps
4.738000000000000256e+01,3.118608251792200292e+01
4.740000000000000568e+01,3.119924675706000272e+01
4.742000000000000171e+01,3.121241099619800252e+01
4.744000000000000483e+01,3.122557523533600232e+01
4.746000000000000085e+01,3.123873947447400212e+01
4.748000000000000398e+01,3.125190371361200192e+01
4.750000000000000711e+01,3.126506795275000528e+01
4.752000000000000313e+01,3.127823219188800152e+01
4.754000000000000625e+01,3.129139643102600488e+01
4.756000000000000227e+01,3.130456067016400112e+01
4.758000000000000540e+01,3.131772490930200448e+01
4.760000000000000142e+01,3.133088914844000072e+01
4.762000000000000455e+01,3.134405338757800408e+01
4.764000000000000057e+01,3.135721762671600032e+01
4.766000000000000369e+01,3.137038186585400368e+01
4.768000000000000682e+01,3.138354610499200348e+01
4.770000000000000284e+01,3.139671034413000328e+01
4.772000000000000597e+01,3.140987458326800308e+01
4.774000000000000199e+01,3.142303882240600288e+01
4.776000000000000512e+01,3.143620306154400268e+01
4.778000000000000114e+01,3.144936730068200248e+01
4.780000000000000426e+01,3.146253153982000228e+01
4.782000000000000028e+01,3.147569577895800208e+01
4.784000000000000341e+01,3.148886001809600188e+01
4.786000000000000654e+01,3.150202425723400523e+01
4.788000000000000256e+01,3.151518849637200148e+01
4.790000000000000568e+01,3.152835273551000483e+01
4.792000000000000171e+01,3.154151697464800108e+01
4.794000000000000483e+01,3.155468121378600443e+01
4.796000000000000085e+01,3.156784545292400068e+01
4.798000000000000398e+01,3.158100969206200404e+01
4.800000000000000711e+01,3.159417393120000384e+01
4.802000000000000313e+01,3.160733817033800364e+01
4.804000000000000625e+01,3.162050240947600344e+01
4.806000000000000227e+01,3.163366664861400324e+01
4.808000000000000540e+01,3.164683088775200304e+01
4.810000000000000142e+01,3.165999512689000284e+01
4.812000000000000455e+01,3.167315936602800264e+01
4.814000000000000057e+01,3.168632360516599888e+01
4.816000000000000369e+01,3.169948784430400224e+01
4.818000000000000682e+01,3.171265208344200559e+01
4.820000000000000284e+01,3.172581632258000184e+01
4.822000000000000597e+01,3.173898056171800519e+01
4.824000000000000199e+01,3.175214480085600144e+01
4.826000000000000512e+01,3.176530903999400479e+01
4.828000000000000114e+01,3.177847327913200104e+01
4.830000000000000426e+01,3.179163751827000439e+01
4.832000000000000028e+01,3.180480175740800064e+01
4.834000000000000341e+01,3.181796599654600399e+01
4.836000000000000654e+01,3.183113023568400379e+01
4.838000000000000256e+01,3.184429447482200359e+01
4.840000000000000568e+01,3.185745871396000339e+01
4.842000000000000171e+01,3.187062295309799964e+01
4.844000000000000483e+01,3.188378719223600299e+01
4.846000000000000085e+01,3.189695143137399924e+01
4.848000000000000398e+01,3.191011567051200259e+01
4.850000000000000711e+01,3.192327990965000595e+01
4.852000000000000313e+01,3.193644414878800220e+01
4.854000000000000625e+01,3.194960838792600555e+01
4.856000000000000227e+01,3.196277262706400180e+01
4.858000000000000540e+01,3.197593686620200515e+01
4.860000000000000142e+01,3.198910110534000140e+01
4.862000000000000455e+01,3.200226534447800475e+01
4.864000000000000057e+01,3.201542958361599744e+01
4.866000000000000369e+01,3.202859382275400435e+01
4.868000000000000682e+01,3.204175806189200415e+01
4.870000000000000284e+01,3.205492230103000395e+01
4.872000000000000597e+01,3.206808654016800375e+01
4.874000000000000199e+01,3.208125077930600355e+01
4.876000000000000512e+01,3.209441501844400335e+01
4.878000000000000114e+01,3.210757925758200315e+01
4.880000000000000426e+01,3.212074349672000295e+01
4.882000000000000028e+01,3.213390773585800275e+01
4.884000000000000341e+01,3.214707197499600255e+01
4.886000000000000654e+01,3.216023621413400235e+01
4.888000000000000256e+01,3.217340045327200215e+01
4.890000000000000568e+01,3.218656469241000195e+01
4.892000000000000171e+01,3.219972893154800175e+01
4.894000000000000483e+01,3.221289317068600155e+01
4.896000000000000085e+01,3.222605740982400135e+01
4.898000000000000398e+01,3.223922164896200115e+01
4.900000000000000711e+01,3.225238588810000806e+01
4.902000000000000313e+01,3.226555012723800075e+01
4.904000000000000625e+01,3.227871436637600766e+01
4.906000000000000227e+01,3.229187860551400036e+01
4.908000000000000540e+01,3.230504284465200726e+01
4.910000000000000142e+01,3.231820708378999996e+01
4.912000000000000455e+01,3.233137132292799976e+01
4.914000000000000057e+01,3.234453556206599956e+01
4.916000000000000369e+01,3.235769980120399936e+01
4.918000000000000682e+01,3.237086404034200626e+01
4.920000000000000284e+01,3.238402827947999896e+01
4.922000000000000597e+01,3.239719251861800586e+01
4.924000000000000199e+01,3.241035675775599856e+01
4.926000000000000512e+01,3.242352099689400546e+01
4.928000000000000114e+01,3.243668523603199816e+01
4.930000000000000426e+01,3.244984947517000506e+01
4.932000000000000028e+01,3.246301371430799776e+01
4.934000000000000341e+01,3.247617795344600466e+01
4.936000000000000654e+01,3.248934219258400447e+01
4.938000000000000256e+01,3.250250643172200427e+01
4.940000000000000568e+01,3.251567067086000407e+01
4.942000000000000171e+01,3.252883490999800387e+01
4.944000000000000483e+01,3.254199914913600367e+01
4.946000000000000085e+01,3.255516338827400347e+01
4.948000000000000398e+01,3.256832762741200327e+01
4.950000000000000711e+01,3.258149186655000307e+01
4.952000000000000313e+01,3.259465610568800287e+01
4.954000000000000625e+01,3.260782034482600267e+01
4.956000000000000227e+01,3.262098458396400247e+01
4.958000000000000540e+01,3.263414882310200227e+01
4.960000000000000142e+01,3.264731306224000207e+01
4.962000000000000455e+01,3.266047730137800187e+01
4.964000000000000057e+01,3.267364154051600167e+01
4.966000000000000369e+01,3.268680577965400147e+01
4.968000000000000682e+01,3.269997001879200127e+01
4.970000000000000284e+01,3.271313425793000107e+01
4.972000000000000597e+01,3.272629849706800087e+01
4.974000000000000199e+01,3.273946273620600067e+01
4.976000000000000512e+01,3.275262697534400047e+01
4.978000000000000114e+01,3.276579121448200027e+01
4.980000000000000426e+01,3.277895545362000007e+01
4.982000000000000028e+01,3.279211969275799987e+01
4.984000000000000341e+01,3.280528393189599967e+01
4.986000000000000654e+01,3.281844817103400658e+01
4.988000000000000256e+01,3.283161241017199927e+01
4.990000000000000568e+01,3.284477664931000618e+01
4.992000000000000171e+01,3.285794088844799887e+01
4.994000000000000483e+01,3.287110512758600578e+01
4.996000000000000085e+01,3.288426936672399847e+01
4.998000000000000398e+01,3.289743360586200538e+01
5.000000000000000711e+01,3.291059784500000518e+01
5.002000000000000313e+01,3.292376208413800498e+01
5.004000000000000625e+01,3.293692632327600478e+01
5.006000000000000227e+01,3.295009056241400458e+01
5.008000000000000540e+01,3.296325480155200438e+01
5.010000000000000142e+01,3.297641904069000418e+01
5.012000000000000455e+01,3.298958327982800398e+01
5.014000000000000057e+01,3.300274751896600378e+01
5.016000000000000369e+01,3.301591175810400358e+01
5.018000000000000682e+01,3.302907599724200338e+01
5.020000000000000284e+01,3.304224023638000318e+01
5.022000000000000597e+01,3.305540447551800298e+01
5.024000000000000199e+01,3.306856871465600278e+01
5.026000000000000512e+01,3.308173295379400258e+01
5.028000000000000114e+01,3.309489719293200238e+01
5.030000000000000426e+01,3.310806143207000218e+01
5.032000000000000028e+01,3.312122567120800198e+01
5.034000000000000341e+01,3.313438991034600178e+01
5.036000000000000654e+01,3.314755414948400158e+01
5.038000000000000256e+01,3.316071838862200138e+01
5.040000000000000568e+01,3.317388262776000118e+01
5.042000000000000171e+01,3.318704686689800099e+01
5.044000000000000483e+01,3.320021110603600079e+01
5.046000000000000085e+01,3.321337534517400059e+01
5.048000000000000398e+01,3.322653958431200039e+01
5.050000000000000711e+01,3.323970382345000729e+01
5.052000000000000313e+01,3.325286806258799999e+01
5.054000000000000625e+01,3.326603230172600689e+01
5.056000000000000227e+01,3.327919654086399959e+01
5.058000000000000540e+01,3.329236078000200649e+01
5.060000000000000142e+01,3.330552501913999919e+01
5.062000000000000455e+01,3.331868925827800609e+01
5.064000000000000057e+01,3.333185349741599879e+01
5.066000000000000369e+01,3.334501773655400569e+01
5.068000000000000682e+01,3.335818197569200549e+01
5.070000000000000284e+01,3.337134621483000529e+01
5.072000000000000597e+01,3.338451045396800509e+01
5.074000000000000199e+01,3.339767469310600490e+01
5.076000000000000512e+01,3.341083893224400470e+01
5.078000000000000114e+01,3.342400317138200450e+01
5.080000000000000426e+01,3.343716741052000430e+01
5.082000000000000028e+01,3.345033164965799699e+01
5.084000000000000341e+01,3.346349588879600390e+01
5.086000000000000654e+01,3.347666012793400370e+01
5.088000000000000256e+01,3.348982436707200350e+01
5.090000000000000568e+01,3.350298860621000330e+01
5.092000000000000171e+01,3.351615284534800310e+01
5.094000000000000483e+01,3.352931708448600290e+01
5.096000000000000085e+01,3.354248132362400270e+01
5.098000000000000398e+01,3.355564556276200250e+01
5.100000000000000711e+01,3.356880980190000230e+01
5.102000000000000313e+01,3.358197404103800210e+01
5.104000000000000625e+01,3.359513828017600190e+01
5.106000000000000227e+01,3.360830251931400170e+01
5.108000000000000540e+01,3.362146675845200150e+01
5.110000000000000142e+01,3.363463099759000130e+01
5.112000000000000455e+01,3.364779523672800110e+01
5.114000000000000057e+01,3.366095947586600090e+01
5.116000000000000369e+01,3.367412371500400070e+01
5.118000000000000682e+01,3.368728795414200761e+01
5.120000000000000284e+01,3.370045219328000030e+01
5.122000000000000597e+01,3.371361643241800721e+01
5.124000000000000199e+01,3.372678067155599990e+01
5.126000000000000512e+01,3.373994491069400681e+01
5.128000000000000114e+01,3.375310914983199950e+01
5.130000000000000426e+01,3.376627338897000641e+01
5.132000000000000028e+01,3.377943762810799910e+01
5.134000000000000341e+01,3.379260186724600601e+01
5.136000000000000654e+01,3.380576610638400581e+01
5.138000000000000256e+01,3.381893034552199850e+01
5.140000000000000568e+01,3.383209458466000541e+01
5.142000000000000171e+01,3.384525882379799810e+01
5.144000000000000483e+01,3.385842306293600501e+01
5.146000000000000085e+01,3.387158730207399771e+01
5.148000000000000398e+01,3.388475154121200461e+01
5.150000000000000711e+01,3.389791578035000441e+01
5.152000000000000313e+01,3.391108001948800421e+01
5.154000000000000625e+01,3.392424425862600401e+01
5.156000000000000227e+01,3.393740849776400381e+01
5.158000000000000540e+01,3.395057273690200361e+01
5.160000000000000142e+01,3.396373697604000341e+01
5.162000000000000455e+01,3.397690121517800321e+01
5.164000000000000057e+01,3.399006545431600301e+01
5.166000000000000369e+01,3.400322969345400281e+01
5.168000000000000682e+01,3.401639393259200261e+01
5.170000000000000284e+01,3.402955817173000241e+01
5.172000000000000597e+01,3.404272241086800221e+01
5.174000000000000199e+01,3.405588665000600201e+01
5.176000000000000512e+01,3.406905088914400181e+01
5.178000000000000114e+01,3.408221512828200161e+01
5.180000000000000426e+01,3.409537936742000142e+01
5.182000000000000028e+01,3.410854360655800122e+01
5.184000000000000341e+01,3.412170784569600102e+01
5.186000000000000654e+01,3.413487208483400792e+01
5.188000000000000256e+01,3.414803632397200062e+01
5.190000000000000568e+01,3.416120056311000752e+01
5.192000000000000171e+01,3.417436480224800022e+01
5.194000000000000483e+01,3.418752904138600002e+01
5.196000000000000085e+01,3.420069328052399982e+01
5.198000000000000398e+01,3.421385751966199962e+01
5.200000000000000711e+01,3.422702175880000652e+01
5.202000000000000313e+01,3.424018599793799922e+01
5.204000000000000625e+01,3.425335023707600612e+01
5.206000000000000227e+01,3.426651447621399882e+01
5.208000000000000540e+01,3.427967871535200572e+01
5.210000000000000142e+01,3.429284295448999842e+01
5.212000000000000455e+01,3.430600719362800533e+01
5.214000000000000057e+01,3.431917143276599802e+01
5.216000000000000369e+01,3.433233567190400493e+01
5.218000000000000682e+01,3.434549991104200473e+01
5.220000000000000284e+01,3.435866415018000453e+01
5.222000000000000597e+01,3.437182838931800433e+01
5.224000000000000199e+01,3.438499262845600413e+01
5.226000000000000512e+01,3.439815686759400393e+01
5.228000000000000114e+01,3.441132110673200373e+01
5.230000000000000426e+01,3.442448534587000353e+01
5.232000000000000028e+01,3.443764958500800333e+01
5.234000000000000341e+01,3.445081382414600313e+01
5.236000000000000654e+01,3.446397806328400293e+01
5.238000000000000256e+01,3.447714230242200273e+01
5.240000000000000568e+01,3.449030654156000253e+01
5.242000000000000171e+01,3.450347078069800233e+01
5.244000000000000483e+01,3.451663501983600213e+01
5.246000000000000085e+01,3.452979925897400193e+01
5.248000000000000398e+01,3.454296349811200173e+01
5.250000000000000711e+01,3.455612773725000153e+01
5.252000000000000313e+01,3.456929197638800133e+01
5.254000000000000625e+01,3.458245621552600113e+01
5.256000000000000227e+01,3.459562045466400093e+01
5.258000000000000540e+01,3.460878469380200073e+01
5.260000000000000142e+01,3.462194893294000053e+01
5.262000000000000455e+01,3.463511317207800033e+01
5.264000000000000057e+01,3.464827741121600013e+01
5.266000000000000369e+01,3.466144165035399993e+01
5.268000000000000682e+01,3.467460588949200684e+01
5.270000000000000284e+01,3.468777012862999953e+01
5.272000000000000597e+01,3.470093436776800644e+01
5.274000000000000199e+01,3.471409860690599913e+01
5.276000000000000512e+01,3.472726284604400604e+01
5.278000000000000114e+01,3.474042708518199873e+01
5.280000000000000426e+01,3.475359132432000564e+01
5.282000000000000028e+01,3.476675556345799833e+01
5.284000000000000341e+01,3.477991980259600524e+01
5.286000000000000654e+01,3.479308404173400504e+01
5.288000000000000256e+01,3.480624828087200484e+01
5.290000000000000568e+01,3.481941252001000464e+01
5.292000000000000171e+01,3.483257675914800444e+01
5.294000000000000483e+01,3.484574099828600424e+01
5.296000000000000085e+01,3.485890523742400404e+01
5.298000000000000398e+01,3.487206947656200384e+01
5.300000000000000711e+01,3.488523371570000364e+01
5.302000000000000313e+01,3.489839795483800344e+01
5.304000000000000625e+01,3.491156219397600324e+01
5.306000000000000227e+01,3.492472643311400304e+01
5.308000000000000540e+01,3.493789067225200284e+01
5.310000000000000142e+01,3.495105491139000264e+01
5.312000000000000455e+01,3.496421915052800244e+01
5.314000000000000057e+01,3.497738338966600224e+01
5.316000000000000369e+01,3.499054762880400204e+01
5.318000000000000682e+01,3.500371186794200185e+01
5.320000000000000284e+01,3.501687610708000165e+01
5.322000000000000597e+01,3.503004034621800145e+01
5.324000000000000199e+01,3.504320458535600125e+01
5.326000000000000512e+01,3.505636882449400105e+01
5.328000000000000114e+01,3.506953306363200085e+01
5.330000000000000426e+01,3.508269730277000065e+01
5.332000000000000028e+01,3.509586154190800045e+01
5.334000000000000341e+01,3.510902578104600025e+01
5.336000000000000654e+01,3.512219002018400715e+01
5.338000000000000256e+01,3.513535425932199985e+01
5.340000000000000568e+01,3.514851849846000675e+01
5.342000000000000171e+01,3.516168273759799945e+01
5.344000000000000483e+01,3.517484697673600635e+01
5.346000000000000085e+01,3.518801121587399905e+01
5.348000000000000398e+01,3.520117545501200595e+01
5.350000000000000711e+01,3.521433969415000576e+01
5.352000000000000313e+01,3.522750393328800556e+01
5.354000000000000625e+01,3.524066817242600536e+01
5.356000000000000227e+01,3.525383241156400516e+01
5.358000000000000540e+01,3.526699665070200496e+01
5.360000000000000142e+01,3.528016088984000476e+01
5.362000000000000455e+01,3.529332512897800456e+01
5.364000000000000057e+01,3.530648936811599725e+01
5.366000000000000369e+01,3.531965360725400416e+01
5.368000000000000682e+01,3.533281784639200396e+01
5.370000000000000284e+01,3.534598208553000376e+01
5.372000000000000597e+01,3.535914632466800356e+01
5.374000000000000199e+01,3.537231056380600336e+01
5.376000000000000512e+01,3.538547480294400316e+01
5.378000000000000114e+01,3.539863904208200296e+01
5.380000000000000426e+01,3.541180328122000276e+01
5.382000000000000028e+01,3.542496752035800256e+01
5.384000000000000341e+01,3.543813175949600236e+01
5.386000000000000654e+01,3.545129599863400216e+01
5.388000000000000256e+01,3.546446023777200196e+01
5.390000000000000568e+01,3.547762447691000176e+01
5.392000000000000171e+01,3.549078871604800156e+01
5.394000000000000483e+01,3.550395295518600136e+01
5.396000000000000085e+01,3.551711719432400116e+01
5.398000000000000398e+01,3.553028143346200096e+01
5.400000000000000711e+01,3.554344567260000787e+01
5.402000000000000313e+01,3.555660991173800056e+01
5.404000000000000625e+01,3.556977415087600747e+01
5.406000000000000227e+01,3.558293839001400016e+01
5.408000000000000540e+01,3.559610262915200707e+01
5.410000000000000142e+01,3.560926686828999976e+01
5.412000000000000455e+01,3.562243110742800667e+01
5.414000000000000057e+01,3.563559534656599936e+01
5.416000000000000369e+01,3.564875958570400627e+01
5.418000000000000682e+01,3.566192382484200607e+01
5.420000000000000284e+01,3.567508806397999876e+01
5.422000000000000597e+01,3.568825230311800567e+01
5.424000000000000199e+01,3.570141654225599837e+01
5.426000000000000512e+01,3.571458078139400527e+01
5.428000000000000114e+01,3.572774502053199797e+01
5.430000000000000426e+01,3.574090925967000487e+01
5.432000000000000739e+01,3.575407349880800467e+01
5.434000000000000341e+01,3.576723773794600447e+01
5.436000000000000654e+01,3.578040197708400427e+01
5.438000000000000256e+01,3.579356621622200407e+01
5.440000000000000568e+01,3.580673045536000387e+01
5.442000000000000171e+01,3.581989469449800367e+01
5.444000000000000483e+01,3.583305893363600347e+01
5.446000000000000085e+01,3.584622317277400327e+01
5.448000000000000398e+01,3.585938741191200307e+01
5.450000000000000711e+01,3.587255165105000287e+01
5.452000000000000313e+01,3.588571589018800267e+01
5.454000000000000625e+01,3.589888012932600247e+01
5.456000000000000227e+01,3.591204436846400228e+01
5.458000000000000540e+01,3.592520860760200208e+01
5.460000000000000142e+01,3.593837284674000188e+01
5.462000000000000455e+01,3.595153708587800168e+01
5.464000000000000057e+01,3.596470132501600148e+01
5.466000000000000369e+01,3.597786556415400128e+01
5.468000000000000682e+01,3.599102980329200818e+01
5.470000000000000284e+01,3.600419404243000088e+01
5.472000000000000597e+01,3.601735828156800778e+01
5.474000000000000199e+01,3.603052252070600048e+01
5.476000000000000512e+01,3.604368675984400028e+01
5.478000000000000114e+01,3.605685099898200008e+01
5.480000000000000426e+01,3.607001523811999988e+01
5.482000000000000739e+01,3.608317947725800678e+01
5.484000000000000341e+01,3.609634371639599948e+01
5.486000000000000654e+01,3.610950795553400638e+01
5.488000000000000256e+01,3.612267219467199908e+01
5.490000000000000568e+01,3.613583643381000599e+01
5.492000000000000171e+01,3.614900067294799868e+01
5.494000000000000483e+01,3.616216491208600559e+01
5.496000000000000085e+01,3.617532915122399828e+01
5.498000000000000398e+01,3.618849339036200519e+01
5.500000000000000711e+01,3.620165762950000499e+01
5.502000000000000313e+01,3.621482186863800479e+01
5.504000000000000625e+01,3.622798610777600459e+01
5.506000000000000227e+01,3.624115034691400439e+01
5.508000000000000540e+01,3.625431458605200419e+01
5.510000000000000142e+01,3.626747882519000399e+01
5.512000000000000455e+01,3.628064306432800379e+01
5.514000000000000057e+01,3.629380730346600359e+01
5.516000000000000369e+01,3.630697154260400339e+01
5.518000000000000682e+01,3.632013578174200319e+01
5.520000000000000284e+01,3.633330002088000299e+01
5.522000000000000597e+01,3.634646426001800279e+01
5.524000000000000199e+01,3.635962849915600259e+01
5.526000000000000512e+01,3.637279273829400239e+01
5.528000000000000114e+01,3.638595697743200219e+01
5.530000000000000426e+01,3.639912121657000199e+01
5.532000000000000739e+01,3.641228545570800179e+01
5.534000000000000341e+01,3.642544969484600159e+01
5.536000000000000654e+01,3.643861393398400139e+01
5.538000000000000256e+01,3.645177817312200119e+01
5.540000000000000568e+01,3.646494241226000099e+01
5.542000000000000171e+01,3.647810665139800079e+01
5.544000000000000483e+01,3.649127089053600059e+01
5.546000000000000085e+01,3.650443512967400039e+01
5.548000000000000398e+01,3.651759936881200019e+01
5.550000000000000711e+01,3.653076360795000710e+01
5.552000000000000313e+01,3.654392784708799979e+01
5.554000000000000625e+01,3.655709208622600670e+01
5.556000000000000227e+01,3.657025632536399939e+01
5.558000000000000540e+01,3.658342056450200630e+01
5.560000000000000142e+01,3.659658480363999900e+01
5.562000000000000455e+01,3.660974904277800590e+01
5.564000000000000057e+01,3.662291328191599860e+01
5.566000000000000369e+01,3.663607752105400550e+01
5.568000000000000682e+01,3.664924176019200530e+01
5.570000000000000284e+01,3.666240599933000510e+01
5.572000000000000597e+01,3.667557023846800490e+01
5.574000000000000199e+01,3.668873447760600470e+01
5.576000000000000512e+01,3.670189871674400450e+01
5.578000000000000114e+01,3.671506295588200430e+01
5.580000000000000426e+01,3.672822719502000410e+01
5.582000000000000739e+01,3.674139143415800390e+01
5.584000000000000341e+01,3.675455567329600370e+01
5.586000000000000654e+01,3.676771991243400350e+01
5.588000000000000256e+01,3.678088415157200330e+01
5.590000000000000568e+01,3.679404839071000310e+01
5.592000000000000171e+01,3.680721262984800290e+01
5.594000000000000483e+01,3.682037686898600271e+01
5.596000000000000085e+01,3.683354110812400251e+01
5.598000000000000398e+01,3.684670534726200231e+01
5.600000000000000711e+01,3.685986958640000211e+01
5.602000000000000313e+01,3.687303382553800191e+01
5.604000000000000625e+01,3.688619806467600171e+01
5.606000000000000227e+01,3.689936230381400151e+01
5.608000000000000540e+01,3.691252654295200131e+01
5.610000000000000142e+01,3.692569078209000111e+01
5.612000000000000455e+01,3.693885502122800091e+01
5.614000000000000057e+01,3.695201926036600071e+01
5.616000000000000369e+01,3.696518349950400051e+01
5.618000000000000682e+01,3.697834773864200741e+01
5.620000000000000284e+01,3.699151197778000011e+01
5.622000000000000597e+01,3.700467621691800701e+01
5.624000000000000199e+01,3.701784045605599971e+01
5.626000000000000512e+01,3.703100469519400662e+01
5.628000000000000114e+01,3.704416893433199931e+01
5.630000000000000426e+01,3.705733317347000622e+01
5.632000000000000739e+01,3.707049741260800602e+01
5.634000000000000341e+01,3.708366165174600582e+01
5.636000000000000654e+01,3.709682589088400562e+01
5.638000000000000256e+01,3.710999013002200542e+01
5.640000000000000568e+01,3.712315436916000522e+01
5.642000000000000171e+01,3.713631860829799791e+01
5.644000000000000483e+01,3.714948284743600482e+01
5.646000000000000085e+01,3.716264708657399751e+01
5.648000000000000398e+01,3.717581132571200442e+01
5.650000000000000711e+01,3.718897556485000422e+01
5.652000000000000313e+01,3.720213980398800402e+01
5.654000000000000625e+01,3.721530404312600382e+01
5.656000000000000227e+01,3.722846828226400362e+01
5.658000000000000540e+01,3.724163252140200342e+01
5.660000000000000142e+01,3.725479676054000322e+01
5.662000000000000455e+01,3.726796099967800302e+01
5.664000000000000057e+01,3.728112523881600282e+01
5.666000000000000369e+01,3.729428947795400262e+01
5.668000000000000682e+01,3.730745371709200242e+01
5.670000000000000284e+01,3.732061795623000222e+01
5.672000000000000597e+01,3.733378219536800202e+01
5.674000000000000199e+01,3.734694643450600182e+01
5.676000000000000512e+01,3.736011067364400162e+01
5.678000000000000114e+01,3.737327491278200142e+01
5.680000000000000426e+01,3.738643915192000122e+01
5.682000000000000739e+01,3.739960339105800813e+01
5.684000000000000341e+01,3.741276763019600082e+01
5.686000000000000654e+01,3.742593186933400773e+01
5.688000000000000256e+01,3.743909610847200042e+01
5.690000000000000568e+01,3.745226034761000733e+01
5.692000000000000171e+01,3.746542458674800002e+01
5.694000000000000483e+01,3.747858882588600693e+01
5.696000000000000085e+01,3.749175306502399962e+01
5.698000000000000398e+01,3.750491730416199943e+01
5.700000000000000711e+01,3.751808154330000633e+01
5.702000000000000313e+01,3.753124578243799903e+01
5.704000000000000625e+01,3.754441002157600593e+01
5.706000000000000227e+01,3.755757426071399863e+01
5.708000000000000540e+01,3.757073849985200553e+01
5.710000000000000142e+01,3.758390273898999823e+01
5.712000000000000455e+01,3.759706697812800513e+01
5.714000000000000057e+01,3.761023121726599783e+01
5.716000000000000369e+01,3.762339545640400473e+01
5.718000000000000682e+01,3.763655969554200453e+01
5.720000000000000284e+01,3.764972393468000433e+01
5.722000000000000597e+01,3.766288817381800413e+01
5.724000000000000199e+01,3.767605241295600393e+01
5.726000000000000512e+01,3.768921665209400373e+01
5.728000000000000114e+01,3.770238089123200353e+01
5.730000000000000426e+01,3.771554513037000333e+01
5.732000000000000739e+01,3.772870936950800314e+01
5.734000000000000341e+01,3.774187360864600294e+01
5.736000000000000654e+01,3.775503784778400274e+01
5.738000000000000256e+01,3.776820208692200254e+01
5.740000000000000568e+01,3.778136632606000234e+01
5.742000000000000171e+01,3.779453056519800214e+01
5.744000000000000483e+01,3.780769480433600194e+01
5.746000000000000085e+01,3.782085904347400174e+01
5.748000000000000398e+01,3.783402328261200154e+01
5.750000000000000711e+01,3.784718752175000844e+01
5.752000000000000313e+01,3.786035176088800114e+01
5.754000000000000625e+01,3.787351600002600094e+01
5.756000000000000227e+01,3.788668023916400074e+01
5.758000000000000540e+01,3.789984447830200054e+01
5.760000000000000142e+01,3.791300871744000034e+01
5.762000000000000455e+01,3.792617295657800014e+01
5.764000000000000057e+01,3.793933719571599994e+01
5.766000000000000369e+01,3.795250143485399974e+01
5.768000000000000682e+01,3.796566567399200665e+01
5.770000000000000284e+01,3.797882991312999934e+01
5.772000000000000597e+01,3.799199415226800625e+01
5.774000000000000199e+01,3.800515839140599894e+01
5.776000000000000512e+01,3.801832263054400585e+01
5.778000000000000114e+01,3.803148686968199854e+01
5.780000000000000426e+01,3.804465110882000545e+01
5.782000000000000739e+01,3.805781534795800525e+01
5.784000000000000341e+01,3.807097958709600505e+01
5.786000000000000654e+01,3.808414382623400485e+01
5.788000000000000256e+01,3.809730806537200465e+01
5.790000000000000568e+01,3.811047230451000445e+01
5.792000000000000171e+01,3.812363654364800425e+01
5.794000000000000483e+01,3.813680078278600405e+01
5.796000000000000085e+01,3.814996502192400385e+01
5.798000000000000398e+01,3.816312926106200365e+01
5.800000000000000711e+01,3.817629350020000345e+01
5.802000000000000313e+01,3.818945773933800325e+01
5.804000000000000625e+01,3.820262197847600305e+01
5.806000000000000227e+01,3.821578621761400285e+01
5.808000000000000540e+01,3.822895045675200265e+01
5.810000000000000142e+01,3.824211469589000245e+01
5.812000000000000455e+01,3.825527893502800225e+01
5.814000000000000057e+01,3.826844317416600205e+01
5.816000000000000369e+01,3.828160741330400185e+01
5.818000000000000682e+01,3.829477165244200165e+01
5.820000000000000284e+01,3.830793589158000145e+01
5.822000000000000597e+01,3.832110013071800125e+01
5.824000000000000199e+01,3.833426436985600105e+01
5.826000000000000512e+01,3.834742860899400085e+01
5.828000000000000114e+01,3.836059284813200065e+01
5.830000000000000426e+01,3.837375708727000045e+01
5.832000000000000739e+01,3.838692132640800736e+01
5.834000000000000341e+01,3.840008556554600005e+01
5.836000000000000654e+01,3.841324980468400696e+01
5.838000000000000256e+01,3.842641404382199966e+01
5.840000000000000568e+01,3.843957828296000656e+01
5.842000000000000171e+01,3.845274252209799926e+01
5.844000000000000483e+01,3.846590676123600616e+01
5.846000000000000085e+01,3.847907100037399886e+01
5.848000000000000398e+01,3.849223523951200576e+01
5.850000000000000711e+01,3.850539947865000556e+01
5.852000000000000313e+01,3.851856371778800536e+01
5.854000000000000625e+01,3.853172795692600516e+01
5.856000000000000227e+01,3.854489219606400496e+01
5.858000000000000540e+01,3.855805643520200476e+01
5.860000000000000142e+01,3.857122067434000456e+01
5.862000000000000455e+01,3.858438491347800436e+01
5.864000000000000057e+01,3.859754915261600416e+01
5.866000000000000369e+01,3.861071339175400396e+01
5.868000000000000682e+01,3.862387763089200376e+01
5.870000000000000284e+01,3.863704187003000357e+01
5.872000000000000597e+01,3.865020610916800337e+01
5.874000000000000199e+01,3.866337034830600317e+01
5.876000000000000512e+01,3.867653458744400297e+01
5.878000000000000114e+01,3.868969882658200277e+01
5.880000000000000426e+01,3.870286306572000257e+01
5.882000000000000739e+01,3.871602730485800237e+01
5.884000000000000341e+01,3.872919154399600217e+01
5.886000000000000654e+01,3.874235578313400197e+01
5.888000000000000256e+01,3.875552002227200177e+01
5.890000000000000568e+01,3.876868426141000157e+01
5.892000000000000171e+01,3.878184850054800137e+01
5.894000000000000483e+01,3.879501273968600117e+01
5.896000000000000085e+01,3.880817697882400097e+01
5.898000000000000398e+01,3.882134121796200077e+01
5.900000000000000711e+01,3.883450545710000767e+01
