tau_code_units,ps
-1.299999999999999467e+01,-8.556755439699996302e+00
-1.279999999999999361e+01,-8.425113048319996523e+00
-1.259999999999999432e+01,-8.293470656939996744e+00
-1.239999999999999325e+01,-8.161828265559995188e+00
-1.219999999999999396e+01,-8.030185874179995409e+00
-1.199999999999999467e+01,-7.898543482799996518e+00
-1.179999999999999361e+01,-7.766901091419995851e+00
-1.159999999999999432e+01,-7.635258700039996071e+00
-1.139999999999999325e+01,-7.503616308659995404e+00
-1.119999999999999396e+01,-7.371973917279996513e+00
-1.099999999999999467e+01,-7.240331525899996734e+00
-1.079999999999999361e+01,-7.108689134519996067e+00
-1.059999999999999432e+01,-6.977046743139996288e+00
-1.039999999999999325e+01,-6.845404351759995620e+00
-1.019999999999999396e+01,-6.713761960379995841e+00
-9.999999999999994671e+00,-6.582119568999996950e+00
-9.799999999999993605e+00,-6.450477177619996283e+00
-9.599999999999994316e+00,-6.318834786239996504e+00
-9.399999999999993250e+00,-6.187192394859995836e+00
-9.199999999999993960e+00,-6.055550003479996057e+00
-8.999999999999994671e+00,-5.923907612099996278e+00
-8.799999999999993605e+00,-5.792265220719995611e+00
-8.599999999999994316e+00,-5.660622829339996720e+00
-8.399999999999993250e+00,-5.528980437959995164e+00
-8.199999999999993960e+00,-5.397338046579996274e+00
-7.999999999999993783e+00,-5.265695655199995606e+00
-7.799999999999993605e+00,-5.134053263819995827e+00
-7.599999999999993427e+00,-5.002410872439996048e+00
-7.399999999999994138e+00,-4.870768481059996269e+00
-7.199999999999993960e+00,-4.739126089679996490e+00
-6.999999999999993783e+00,-4.607483698299995822e+00
-6.799999999999993605e+00,-4.475841306919996043e+00
-6.599999999999993427e+00,-4.344198915539995376e+00
-6.399999999999993250e+00,-4.212556524159995597e+00
-6.199999999999993960e+00,-4.080914132779995818e+00
-5.999999999999993783e+00,-3.949271741399996039e+00
-5.799999999999993605e+00,-3.817629350019995815e+00
-5.599999999999993427e+00,-3.685986958639995592e+00
-5.399999999999993250e+00,-3.554344567259995369e+00
-5.199999999999993960e+00,-3.422702175879996034e+00
-4.999999999999993783e+00,-3.291059784499995811e+00
-4.799999999999993605e+00,-3.159417393119996031e+00
-4.599999999999993427e+00,-3.027775001739995808e+00
-4.399999999999993250e+00,-2.896132610359995585e+00
-4.199999999999993960e+00,-2.764490218979996250e+00
-3.999999999999993783e+00,-2.632847827599996027e+00
-3.799999999999993605e+00,-2.501205436219995804e+00
-3.599999999999993427e+00,-2.369563044839995580e+00
-3.399999999999993694e+00,-2.237920653459995801e+00
-3.199999999999993516e+00,-2.106278262079995578e+00
-2.999999999999993339e+00,-1.974635870699995577e+00
-2.799999999999993605e+00,-1.842993479319995798e+00
-2.599999999999993427e+00,-1.711351087939995796e+00
-2.399999999999993250e+00,-1.579708696559995573e+00
-2.199999999999993516e+00,-1.448066305179995794e+00
-1.999999999999993339e+00,-1.316423913799995571e+00
-1.799999999999993383e+00,-1.184781522419995570e+00
-1.599999999999993427e+00,-1.053139131039995791e+00
-1.399999999999993472e+00,-9.214967396599956784e-01
-1.199999999999993516e+00,-7.898543482799957882e-01
-9.999999999999933387e-01,-6.582119568999956760e-01
-7.999999999999933831e-01,-5.265695655199956748e-01
-5.999999999999934275e-01,-3.949271741399956737e-01
-3.999999999999933609e-01,-2.632847827599956170e-01
-1.999999999999933498e-01,-1.316423913799956158e-01
6.661338147750939243e-15,4.384572417803766796e-15
