t_code,t_ps,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-3.514000e+01,-2.312957e+01,-8.383139e-03,2.215330e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.512000e+01,-2.311640e+01,-8.383139e-03,2.092764e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.510000e+01,-2.310324e+01,-8.383139e-03,2.167134e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.508000e+01,-2.309008e+01,-8.383139e-03,2.280552e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.506000e+01,-2.307691e+01,-8.383139e-03,2.391174e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.504000e+01,-2.306375e+01,-8.383139e-03,2.110044e-17,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.502000e+01,-2.305058e+01,-8.383139e-03,1.888121e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.500000e+01,-2.303742e+01,-8.383139e-03,1.708042e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.498000e+01,-2.302425e+01,-8.383139e-03,1.470364e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.496000e+01,-2.301109e+01,-8.383139e-03,1.359488e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.494000e+01,-2.299793e+01,-8.383139e-03,1.273006e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.492000e+01,-2.298476e+01,-8.383139e-03,1.015254e-17,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.490000e+01,-2.297160e+01,-8.383139e-03,6.462861e-18,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.488000e+01,-2.295843e+01,-8.383139e-03,5.823352e-18,-2.220446e-16,-1.612315e-03,-1.224154e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.486000e+01,-2.294527e+01,-8.383139e-03,5.182995e-18,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.484000e+01,-2.293210e+01,-8.383139e-03,6.274820e-18,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.482000e+01,-2.291894e+01,-8.383139e-03,4.373231e-18,-2.220446e-16,-1.612315e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.480000e+01,-2.290578e+01,-8.383139e-03,-1.880413e-19,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.478000e+01,-2.289261e+01,-8.383139e-03,-1.370499e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.476000e+01,-2.287945e+01,-8.383139e-03,-1.949870e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.474000e+01,-2.286628e+01,-8.383139e-03,-1.030839e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.472000e+01,-2.285312e+01,-8.383139e-03,-3.881952e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.470000e+01,-2.283995e+01,-8.383139e-03,-4.145379e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.468000e+01,-2.282679e+01,-8.383139e-03,-4.823853e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.466000e+01,-2.281363e+01,-8.383139e-03,-1.653408e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.464000e+01,-2.280046e+01,-8.383139e-03,-6.046968e-18,-2.220446e-16,-1.612316e-03,-1.224153e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.462000e+01,-2.278730e+01,-8.383139e-03,-6.965999e-18,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.460000e+01,-2.277413e+01,-8.383139e-03,-6.855885e-18,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.458000e+01,-2.276097e+01,-8.383139e-03,-7.479301e-18,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.456000e+01,-2.274781e+01,-8.383139e-03,-8.574515e-18,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.454000e+01,-2.273464e+01,-8.383139e-03,-9.680740e-18,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.452000e+01,-2.272148e+01,-8.383139e-03,-1.344919e-17,-2.220446e-16,-1.612316e-03,-1.224152e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.450000e+01,-2.270831e+01,-8.383139e-03,-1.468247e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.448000e+01,-2.269515e+01,-8.383139e-03,-1.554983e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.446000e+01,-2.268198e+01,-8.383139e-03,-1.840010e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.444000e+01,-2.266882e+01,-8.383139e-03,-1.756238e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.442000e+01,-2.265566e+01,-8.383139e-03,-1.789950e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.440000e+01,-2.264249e+01,-8.383139e-03,-1.737942e-17,-2.220446e-16,-1.612316e-03,-1.224151e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.438000e+01,-2.262933e+01,-8.383139e-03,-1.721933e-17,-2.220446e-16,-1.612316e-03,-1.224150e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.436000e+01,-2.261616e+01,-8.383139e-03,-1.874738e-17,-2.220446e-16,-1.612316e-03,-1.224150e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.434000e+01,-2.260300e+01,-8.383139e-03,-1.899895e-17,-2.220446e-16,-1.612316e-03,-1.224150e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.432000e+01,-2.258983e+01,-8.383139e-03,-1.840772e-17,-2.220446e-16,-1.612316e-03,-1.224150e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.430000e+01,-2.257667e+01,-8.383139e-03,-1.737857e-17,-2.220446e-16,-1.612316e-03,-1.224150e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.428000e+01,-2.256351e+01,-8.383139e-03,-1.943602e-17,-2.220446e-16,-1.612316e-03,-1.224149e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.426000e+01,-2.255034e+01,-8.383139e-03,-1.961644e-17,-2.220446e-16,-1.612316e-03,-1.224149e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.424000e+01,-2.253718e+01,-8.383139e-03,-1.957070e-17,-2.220446e-16,-1.612316e-03,-1.224149e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.422000e+01,-2.252401e+01,-8.383139e-03,-2.089037e-17,-2.220446e-16,-1.612316e-03,-1.224149e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.420000e+01,-2.251085e+01,-8.383139e-03,-2.333745e-17,-2.220446e-16,-1.612316e-03,-1.224149e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.418000e+01,-2.249768e+01,-8.383139e-03,-2.534746e-17,-2.220446e-16,-1.612316e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.416000e+01,-2.248452e+01,-8.383139e-03,-2.439540e-17,-2.220446e-16,-1.612316e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.414000e+01,-2.247136e+01,-8.383139e-03,-2.313840e-17,-2.220446e-16,-1.612316e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.412000e+01,-2.245819e+01,-8.383139e-03,-2.288683e-17,-2.220446e-16,-1.612316e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.410000e+01,-2.244503e+01,-8.383139e-03,-2.500272e-17,-2.220446e-16,-1.612316e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.408000e+01,-2.243186e+01,-8.383139e-03,-2.516874e-17,-2.220446e-16,-1.612316e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.406000e+01,-2.241870e+01,-8.383139e-03,-2.861870e-17,-2.220446e-16,-1.612316e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.404000e+01,-2.240554e+01,-8.383139e-03,-2.801053e-17,-2.220446e-16,-1.612316e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.402000e+01,-2.239237e+01,-8.383139e-03,-2.722787e-17,-2.220446e-16,-1.612316e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.400000e+01,-2.237921e+01,-8.383139e-03,-2.604880e-17,-2.220446e-16,-1.612316e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.398000e+01,-2.236604e+01,-8.383139e-03,-2.604287e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.396000e+01,-2.235288e+01,-8.383139e-03,-2.995024e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.394000e+01,-2.233971e+01,-8.383139e-03,-2.960126e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.392000e+01,-2.232655e+01,-8.383139e-03,-3.022891e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.390000e+01,-2.231339e+01,-8.383139e-03,-3.076424e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.388000e+01,-2.230022e+01,-8.383139e-03,-3.270225e-17,-2.220446e-16,-1.612316e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.386000e+01,-2.228706e+01,-8.383139e-03,-3.004172e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.384000e+01,-2.227389e+01,-8.383139e-03,-2.726599e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.382000e+01,-2.226073e+01,-8.383139e-03,-2.662733e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.380000e+01,-2.224756e+01,-8.383139e-03,-2.711437e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.378000e+01,-2.223440e+01,-8.383139e-03,-2.805543e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.376000e+01,-2.222124e+01,-8.383139e-03,-2.950300e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.374000e+01,-2.220807e+01,-8.383139e-03,-2.728632e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.372000e+01,-2.219491e+01,-8.383139e-03,-2.811811e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.370000e+01,-2.218174e+01,-8.383139e-03,-2.964107e-17,-2.220446e-16,-1.612316e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.368000e+01,-2.216858e+01,-8.383139e-03,-3.145033e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.366000e+01,-2.215541e+01,-8.383139e-03,-3.247186e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.364000e+01,-2.214225e+01,-8.383139e-03,-3.587777e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.362000e+01,-2.212909e+01,-8.383139e-03,-3.891354e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.360000e+01,-2.211592e+01,-8.383139e-03,-4.224746e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.358000e+01,-2.210276e+01,-8.383139e-03,-4.563898e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.356000e+01,-2.208959e+01,-8.383139e-03,-4.782179e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.354000e+01,-2.207643e+01,-8.383139e-03,-4.609723e-17,-2.220446e-16,-1.612316e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.352000e+01,-2.206326e+01,-8.383139e-03,-4.417954e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.350000e+01,-2.205010e+01,-8.383139e-03,-4.103366e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.348000e+01,-2.203694e+01,-8.383139e-03,-3.961150e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.346000e+01,-2.202377e+01,-8.383139e-03,-4.225339e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.344000e+01,-2.201061e+01,-8.383139e-03,-4.514093e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.342000e+01,-2.199744e+01,-8.383139e-03,-4.539165e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.340000e+01,-2.198428e+01,-8.383139e-03,-4.611840e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.338000e+01,-2.197112e+01,-8.383139e-03,-4.543569e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.336000e+01,-2.195795e+01,-8.383139e-03,-4.484192e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.334000e+01,-2.194479e+01,-8.383139e-03,-4.303690e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.332000e+01,-2.193162e+01,-8.383139e-03,-4.108703e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.330000e+01,-2.191846e+01,-8.383139e-03,-3.893387e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.328000e+01,-2.190529e+01,-8.383139e-03,-3.842311e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.326000e+01,-2.189213e+01,-8.383139e-03,-3.945056e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.324000e+01,-2.187897e+01,-8.383139e-03,-3.836720e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.322000e+01,-2.186580e+01,-8.383139e-03,-3.871364e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.320000e+01,-2.185264e+01,-8.383139e-03,-3.560249e-17,-2.220446e-16,-1.612315e-03,-1.224144e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.318000e+01,-2.183947e+01,-8.383139e-03,-3.276832e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.316000e+01,-2.182631e+01,-8.383139e-03,-3.270564e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.314000e+01,-2.181314e+01,-8.383139e-03,-3.318675e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.312000e+01,-2.179998e+01,-8.383139e-03,-3.184590e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.310000e+01,-2.178682e+01,-8.383139e-03,-3.030769e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.308000e+01,-2.177365e+01,-8.383139e-03,-2.856365e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.306000e+01,-2.176049e+01,-8.383139e-03,-3.069139e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.304000e+01,-2.174732e+01,-8.383139e-03,-2.910490e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.302000e+01,-2.173416e+01,-8.383139e-03,-2.799274e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.300000e+01,-2.172099e+01,-8.383139e-03,-2.467153e-17,-2.220446e-16,-1.612315e-03,-1.224145e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.298000e+01,-2.170783e+01,-8.383139e-03,-2.093357e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.296000e+01,-2.169467e+01,-8.383139e-03,-2.079635e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.294000e+01,-2.168150e+01,-8.383139e-03,-1.913109e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.292000e+01,-2.166834e+01,-8.383139e-03,-1.505347e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.290000e+01,-2.165517e+01,-8.383139e-03,-1.123589e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.288000e+01,-2.164201e+01,-8.383139e-03,-1.103091e-17,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.286000e+01,-2.162884e+01,-8.383139e-03,-8.734604e-18,-2.220446e-16,-1.612315e-03,-1.224146e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.284000e+01,-2.161568e+01,-8.383139e-03,-1.004327e-17,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.282000e+01,-2.160252e+01,-8.383139e-03,-1.023046e-17,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.280000e+01,-2.158935e+01,-8.383139e-03,-1.070480e-17,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.278000e+01,-2.157619e+01,-8.383139e-03,-9.657870e-18,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.276000e+01,-2.156302e+01,-8.383139e-03,-7.722399e-18,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.274000e+01,-2.154986e+01,-8.383139e-03,-7.447961e-18,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.272000e+01,-2.153670e+01,-8.383139e-03,-6.402722e-18,-2.220446e-16,-1.612315e-03,-1.224147e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.270000e+01,-2.152353e+01,-8.383139e-03,-4.578213e-18,-2.220446e-16,-1.612315e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.268000e+01,-2.151037e+01,-8.383139e-03,-2.393715e-18,-2.220446e-16,-1.612315e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-3.266000e+01,-2.149720e+01,-8.383139e-03,-1.934623e-18,-2.220446e-16,-1.612315e-03,-1.224148e-04,9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
