t_code,t_ps,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-7.704000e+01,-5.070865e+01,-8.382112e-03,2.190088e-17,0.000000e+00,-1.565632e-03,-1.187729e-04,9.707884e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.702000e+01,-5.069548e+01,-8.382111e-03,2.152141e-17,0.000000e+00,-1.565627e-03,-1.187578e-04,9.707801e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.700000e+01,-5.068232e+01,-8.382111e-03,2.114194e-17,0.000000e+00,-1.565621e-03,-1.187424e-04,9.707718e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.698000e+01,-5.066916e+01,-8.382110e-03,2.119615e-17,0.000000e+00,-1.565615e-03,-1.187268e-04,9.707634e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.696000e+01,-5.065599e+01,-8.382109e-03,2.152141e-17,0.000000e+00,-1.565608e-03,-1.187109e-04,9.707551e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.694000e+01,-5.064283e+01,-8.382109e-03,2.238877e-17,0.000000e+00,-1.565600e-03,-1.186948e-04,9.707468e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.692000e+01,-5.062966e+01,-8.382108e-03,2.160273e-17,0.000000e+00,-1.565592e-03,-1.186785e-04,9.707385e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.690000e+01,-5.061650e+01,-8.382107e-03,2.233456e-17,0.000000e+00,-1.565583e-03,-1.186621e-04,9.707302e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.688000e+01,-5.060334e+01,-8.382107e-03,2.331035e-17,0.000000e+00,-1.565574e-03,-1.186455e-04,9.707219e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.686000e+01,-5.059017e+01,-8.382106e-03,2.111484e-17,0.000000e+00,-1.565564e-03,-1.186288e-04,9.707136e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
