t,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-8.624000e+01,-8.361094e-03,-2.759633e-18,0.000000e+00,1.609454e-03,1.230450e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.622000e+01,-8.361094e-03,-2.534323e-18,0.000000e+00,1.609487e-03,1.229845e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.620000e+01,-8.361094e-03,-4.113192e-18,0.000000e+00,1.609519e-03,1.229227e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.618000e+01,-8.361095e-03,-6.122354e-18,0.000000e+00,1.609547e-03,1.228599e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.616000e+01,-8.361095e-03,-5.808105e-18,0.000000e+00,1.609573e-03,1.227962e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.614000e+01,-8.361096e-03,-5.319367e-18,0.000000e+00,1.609596e-03,1.227318e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.612000e+01,-8.361097e-03,-4.327491e-18,0.000000e+00,1.609616e-03,1.226666e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.610000e+01,-8.361098e-03,-2.332729e-18,0.000000e+00,1.609634e-03,1.226008e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.608000e+01,-8.361099e-03,-3.381356e-18,0.000000e+00,1.609648e-03,1.225346e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.606000e+01,-8.361100e-03,-4.088628e-18,0.000000e+00,1.609660e-03,1.224681e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.604000e+01,-8.361102e-03,-3.784543e-18,0.000000e+00,1.609669e-03,1.224013e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.602000e+01,-8.361103e-03,-4.916179e-18,0.000000e+00,1.609676e-03,1.223345e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.600000e+01,-8.361104e-03,-3.693064e-18,0.000000e+00,1.609679e-03,1.222677e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.598000e+01,-8.361106e-03,-4.952602e-18,0.000000e+00,1.609680e-03,1.222010e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.596000e+01,-8.361108e-03,-3.389826e-18,0.000000e+00,1.609678e-03,1.221345e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.594000e+01,-8.361109e-03,-3.848918e-18,0.000000e+00,1.609674e-03,1.220684e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.592000e+01,-8.361111e-03,-6.059674e-18,0.000000e+00,1.609666e-03,1.220028e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.590000e+01,-8.361113e-03,-4.787430e-18,0.000000e+00,1.609656e-03,1.219377e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.588000e+01,-8.361115e-03,-6.002922e-18,0.000000e+00,1.609643e-03,1.218734e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.586000e+01,-8.361116e-03,-5.333766e-18,0.000000e+00,1.609628e-03,1.218098e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.584000e+01,-8.361118e-03,-5.651404e-18,0.000000e+00,1.609610e-03,1.217471e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.582000e+01,-8.361120e-03,-5.213488e-18,0.000000e+00,1.609590e-03,1.216855e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.580000e+01,-8.361122e-03,-4.487581e-18,0.000000e+00,1.609567e-03,1.216249e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.578000e+01,-8.361124e-03,-4.877216e-18,0.000000e+00,1.609542e-03,1.215655e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.576000e+01,-8.361125e-03,-4.191966e-18,0.000000e+00,1.609514e-03,1.215074e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.574000e+01,-8.361127e-03,-4.360526e-18,0.000000e+00,1.609484e-03,1.214507e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.572000e+01,-8.361129e-03,-4.302927e-18,0.000000e+00,1.609452e-03,1.213955e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.570000e+01,-8.361131e-03,-6.418816e-18,0.000000e+00,1.609418e-03,1.213418e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.568000e+01,-8.361132e-03,-5.819116e-18,0.000000e+00,1.609382e-03,1.212898e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.566000e+01,-8.361134e-03,-6.936353e-18,0.000000e+00,1.609343e-03,1.212395e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.564000e+01,-8.361135e-03,-9.395289e-18,0.000000e+00,1.609303e-03,1.211910e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.562000e+01,-8.361137e-03,-7.300577e-18,0.000000e+00,1.609261e-03,1.211443e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.560000e+01,-8.361138e-03,-5.303273e-18,0.000000e+00,1.609217e-03,1.210996e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.558000e+01,-8.361139e-03,-4.834017e-18,0.000000e+00,1.609172e-03,1.210568e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.556000e+01,-8.361140e-03,-5.609899e-18,0.000000e+00,1.609125e-03,1.210161e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.554000e+01,-8.361141e-03,-5.306661e-18,0.000000e+00,1.609076e-03,1.209776e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.552000e+01,-8.361142e-03,-6.996492e-18,0.000000e+00,1.609026e-03,1.209412e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.550000e+01,-8.361143e-03,-7.104065e-18,0.000000e+00,1.608975e-03,1.209070e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.548000e+01,-8.361144e-03,-7.044773e-18,0.000000e+00,1.608923e-03,1.208750e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.546000e+01,-8.361144e-03,-6.822003e-18,0.000000e+00,1.608869e-03,1.208454e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.544000e+01,-8.361145e-03,-5.995299e-18,0.000000e+00,1.608814e-03,1.208180e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.542000e+01,-8.361145e-03,-7.906206e-18,0.000000e+00,1.608759e-03,1.207931e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.540000e+01,-8.361145e-03,-5.634463e-18,0.000000e+00,1.608703e-03,1.207705e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.538000e+01,-8.361146e-03,-8.173021e-18,0.000000e+00,1.608646e-03,1.207503e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.536000e+01,-8.361146e-03,-1.049389e-17,0.000000e+00,1.608588e-03,1.207326e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.534000e+01,-8.361146e-03,-1.053540e-17,0.000000e+00,1.608530e-03,1.207173e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.532000e+01,-8.361145e-03,-1.016609e-17,0.000000e+00,1.608471e-03,1.207045e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.530000e+01,-8.361145e-03,-1.085303e-17,0.000000e+00,1.608413e-03,1.206941e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.528000e+01,-8.361145e-03,-1.131890e-17,0.000000e+00,1.608354e-03,1.206862e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.526000e+01,-8.361145e-03,-1.253524e-17,0.000000e+00,1.608295e-03,1.206808e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.524000e+01,-8.361144e-03,-1.086743e-17,0.000000e+00,1.608236e-03,1.206778e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.522000e+01,-8.361143e-03,-1.159080e-17,0.000000e+00,1.608177e-03,1.206773e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.520000e+01,-8.361143e-03,-1.088522e-17,0.000000e+00,1.608118e-03,1.206791e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.518000e+01,-8.361142e-03,-1.124352e-17,0.000000e+00,1.608059e-03,1.206834e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.516000e+01,-8.361141e-03,-1.096738e-17,0.000000e+00,1.608001e-03,1.206901e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.514000e+01,-8.361141e-03,-1.298247e-17,0.000000e+00,1.607944e-03,1.206991e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.512000e+01,-8.361140e-03,-1.054387e-17,0.000000e+00,1.607887e-03,1.207105e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.510000e+01,-8.361139e-03,-9.732409e-18,0.000000e+00,1.607831e-03,1.207241e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.508000e+01,-8.361138e-03,-8.948056e-18,0.000000e+00,1.607775e-03,1.207400e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.506000e+01,-8.361137e-03,-7.394598e-18,0.000000e+00,1.607721e-03,1.207581e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.504000e+01,-8.361136e-03,-6.329877e-18,0.000000e+00,1.607667e-03,1.207784e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.502000e+01,-8.361135e-03,-7.441184e-18,0.000000e+00,1.607615e-03,1.208008e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.500000e+01,-8.361134e-03,-8.640583e-18,0.000000e+00,1.607563e-03,1.208253e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.498000e+01,-8.361133e-03,-8.252642e-18,0.000000e+00,1.607513e-03,1.208518e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.496000e+01,-8.361132e-03,-8.507599e-18,0.000000e+00,1.607464e-03,1.208803e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.494000e+01,-8.361131e-03,-7.538593e-18,0.000000e+00,1.607417e-03,1.209106e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.492000e+01,-8.361130e-03,-6.313784e-18,0.000000e+00,1.607371e-03,1.209428e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.490000e+01,-8.361129e-03,-6.583987e-18,0.000000e+00,1.607326e-03,1.209767e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.488000e+01,-8.361129e-03,-6.241786e-18,0.000000e+00,1.607283e-03,1.210123e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.486000e+01,-8.361128e-03,-6.868590e-18,-1.110223e-16,1.607242e-03,1.210496e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.484000e+01,-8.361127e-03,-5.869091e-18,-1.110223e-16,1.607202e-03,1.210884e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.482000e+01,-8.361126e-03,-3.578714e-18,-1.110223e-16,1.607164e-03,1.211287e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.480000e+01,-8.361126e-03,-2.380163e-18,-1.110223e-16,1.607128e-03,1.211703e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.478000e+01,-8.361125e-03,-3.865858e-18,-1.110223e-16,1.607094e-03,1.212133e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.476000e+01,-8.361125e-03,-1.107919e-18,-1.110223e-16,1.607061e-03,1.212576e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.474000e+01,-8.361124e-03,-7.945169e-19,-1.110223e-16,1.607031e-03,1.213030e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.472000e+01,-8.361124e-03,-2.069301e-18,-1.110223e-16,1.607003e-03,1.213494e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.470000e+01,-8.361124e-03,-1.820274e-18,-1.110223e-16,1.606976e-03,1.213968e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.468000e+01,-8.361124e-03,-9.512180e-19,-1.110223e-16,1.606952e-03,1.214452e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.466000e+01,-8.361124e-03,-6.742382e-19,-1.110223e-16,1.606930e-03,1.214943e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.464000e+01,-8.361124e-03,-2.219226e-19,-1.110223e-16,1.606910e-03,1.215442e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.462000e+01,-8.361124e-03,1.035921e-18,-1.110223e-16,1.606892e-03,1.215946e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.460000e+01,-8.361124e-03,1.702536e-19,-1.110223e-16,1.606876e-03,1.216457e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.458000e+01,-8.361124e-03,4.514686e-19,-1.110223e-16,1.606862e-03,1.216971e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.456000e+01,-8.361124e-03,-3.820119e-19,-1.110223e-16,1.606851e-03,1.217490e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.454000e+01,-8.361125e-03,2.320870e-19,-1.110223e-16,1.606841e-03,1.218011e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.452000e+01,-8.361125e-03,9.402066e-20,-1.110223e-16,1.606834e-03,1.218534e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.450000e+01,-8.361126e-03,-1.409463e-18,-1.110223e-16,1.606829e-03,1.219057e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.448000e+01,-8.361127e-03,-3.150963e-19,-1.110223e-16,1.606827e-03,1.219581e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.446000e+01,-8.361127e-03,1.969352e-18,-1.110223e-16,1.606826e-03,1.220104e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.444000e+01,-8.361128e-03,1.256997e-18,-1.110223e-16,1.606828e-03,1.220625e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.442000e+01,-8.361129e-03,-2.371692e-19,-1.110223e-16,1.606831e-03,1.221143e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.440000e+01,-8.361130e-03,-1.113001e-18,-1.110223e-16,1.606837e-03,1.221658e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.438000e+01,-8.361131e-03,-3.896352e-19,-1.110223e-16,1.606845e-03,1.222168e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.436000e+01,-8.361132e-03,-2.076078e-18,-1.110223e-16,1.606855e-03,1.222674e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.434000e+01,-8.361133e-03,-2.616485e-18,-1.110223e-16,1.606867e-03,1.223173e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.432000e+01,-8.361134e-03,-2.258190e-18,-1.110223e-16,1.606881e-03,1.223665e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.430000e+01,-8.361135e-03,-1.437415e-18,-1.110223e-16,1.606897e-03,1.224149e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.428000e+01,-8.361136e-03,9.325833e-19,-1.110223e-16,1.606915e-03,1.224626e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.426000e+01,-8.361137e-03,1.683054e-18,-1.110223e-16,1.606935e-03,1.225092e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.424000e+01,-8.361138e-03,1.224810e-18,-1.110223e-16,1.606957e-03,1.225549e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.422000e+01,-8.361139e-03,4.671387e-18,-1.110223e-16,1.606980e-03,1.225995e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.420000e+01,-8.361140e-03,6.594151e-18,-1.110223e-16,1.607006e-03,1.226430e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.418000e+01,-8.361141e-03,7.986674e-18,-1.110223e-16,1.607033e-03,1.226853e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.416000e+01,-8.361142e-03,8.171327e-18,-1.110223e-16,1.607061e-03,1.227263e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.414000e+01,-8.361143e-03,1.006360e-17,-1.110223e-16,1.607091e-03,1.227660e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.412000e+01,-8.361144e-03,1.217017e-17,-1.110223e-16,1.607123e-03,1.228043e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.410000e+01,-8.361145e-03,1.163061e-17,-1.110223e-16,1.607156e-03,1.228411e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.408000e+01,-8.361146e-03,1.409717e-17,-1.110223e-16,1.607191e-03,1.228764e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.406000e+01,-8.361147e-03,1.452916e-17,-1.110223e-16,1.607227e-03,1.229102e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.404000e+01,-8.361147e-03,1.463419e-17,-1.110223e-16,1.607264e-03,1.229424e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.402000e+01,-8.361148e-03,1.348053e-17,-1.110223e-16,1.607302e-03,1.229729e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.400000e+01,-8.361149e-03,1.275886e-17,-1.110223e-16,1.607341e-03,1.230017e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.398000e+01,-8.361149e-03,1.385915e-17,-1.110223e-16,1.607382e-03,1.230288e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.396000e+01,-8.361150e-03,1.433857e-17,-1.110223e-16,1.607423e-03,1.230541e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.394000e+01,-8.361150e-03,1.434366e-17,-1.110223e-16,1.607465e-03,1.230776e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.392000e+01,-8.361150e-03,1.372363e-17,-1.110223e-16,1.607508e-03,1.230993e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.390000e+01,-8.361150e-03,1.456981e-17,-1.110223e-16,1.607552e-03,1.231191e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.388000e+01,-8.361150e-03,1.686866e-17,-1.110223e-16,1.607596e-03,1.231370e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.386000e+01,-8.361150e-03,1.605297e-17,-1.110223e-16,1.607641e-03,1.231531e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.384000e+01,-8.361150e-03,1.501874e-17,-1.110223e-16,1.607687e-03,1.231672e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.382000e+01,-8.361150e-03,1.544226e-17,-1.110223e-16,1.607733e-03,1.231794e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.380000e+01,-8.361150e-03,1.640533e-17,-1.110223e-16,1.607779e-03,1.231897e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.378000e+01,-8.361149e-03,1.857713e-17,-1.110223e-16,1.607825e-03,1.231980e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.376000e+01,-8.361149e-03,1.975111e-17,-1.110223e-16,1.607872e-03,1.232043e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.374000e+01,-8.361148e-03,1.842127e-17,-1.110223e-16,1.607918e-03,1.232087e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.372000e+01,-8.361148e-03,1.657051e-17,-1.110223e-16,1.607965e-03,1.232112e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.370000e+01,-8.361147e-03,1.791390e-17,-1.110223e-16,1.608011e-03,1.232117e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.368000e+01,-8.361146e-03,1.821968e-17,-1.110223e-16,1.608058e-03,1.232103e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.366000e+01,-8.361145e-03,1.839163e-17,-1.110223e-16,1.608104e-03,1.232070e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.364000e+01,-8.361144e-03,1.933776e-17,-1.110223e-16,1.608150e-03,1.232018e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.362000e+01,-8.361143e-03,2.072097e-17,-1.110223e-16,1.608195e-03,1.231947e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.360000e+01,-8.361142e-03,2.222699e-17,-1.110223e-16,1.608240e-03,1.231858e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.358000e+01,-8.361141e-03,2.110213e-17,-1.110223e-16,1.608285e-03,1.231750e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.356000e+01,-8.361139e-03,2.059730e-17,-1.110223e-16,1.608328e-03,1.231625e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.354000e+01,-8.361138e-03,2.117244e-17,-1.110223e-16,1.608371e-03,1.231482e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.352000e+01,-8.361137e-03,2.143417e-17,-1.110223e-16,1.608414e-03,1.231321e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.350000e+01,-8.361135e-03,2.236252e-17,-1.110223e-16,1.608455e-03,1.231144e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-8.348000e+01,-8.361134e-03,2.314094e-17,-1.110223e-16,1.608496e-03,1.230950e-04,-9.999950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
